Date,Latitude,Longitude,Altitude,Distance,Speed,Heart rate,Power,Cadence
2024-01-08 16:56:15,46.23703,6.0445233333333,450.9,0,4.9,89,238,96
2024-01-08 16:56:16,46.23705,6.04454,450.9,3,9.9,89,238,96
2024-01-08 16:56:16,46.237065,6.044565,450.9,6,13.3,86,359,101
2024-01-08 16:56:17,46.23709,6.0446,450.8,10,15.6,86,348,99
2024-01-08 16:56:18,46.23713,6.04463,450.7,15,17.3,86,348,99
2024-01-08 16:56:19,46.23715,6.04465,450.7,20,18.7,86,348,99
2024-01-08 16:56:20,46.23721,6.04471,450.6,26,19.6,86,292,88
2024-01-08 16:56:21,46.237235,6.044745,450.6,31,20.4,86,292,88
2024-01-08 16:56:22,46.23724,6.04476,450.6,37,21.1,86,292,88
2024-01-08 16:56:23,46.23732,6.04485,450.5,43,21.9,91,333,96
2024-01-08 16:56:24,46.23736,6.0449,450.5,49,22.6,91,323,94
2024-01-08 16:56:25,46.23739,6.04493,450.5,56,23.2,92,318,93
2024-01-08 16:56:26,46.237455,6.045005,450.5,62,23.8,93,323,94
2024-01-08 16:56:27,46.2375,6.04503,450.5,69,24.3,92,323,94
2024-01-08 16:56:28,46.23754,6.04506,450.5,76,24.7,92,308,91
2024-01-08 16:56:29,46.2376,6.04513,450.6,83,24.9,91,282,86
2024-01-08 16:56:30,46.23766,6.04518,450.7,90,25.2,91,282,86
2024-01-08 16:56:31,46.23772,6.04523,450.8,97,25.3,91,262,82
2024-01-08 16:56:32,46.23775,6.04525,450.9,104,25.4,91,267,83
2024-01-08 16:56:33,46.23782,6.0453,451.1,111,25.6,91,277,85
2024-01-08 16:56:34,46.23789,6.04536,451.3,118,25.7,93,277,85
2024-01-08 16:56:35,46.23793,6.04538,451.4,126,25.8,93,277,85
2024-01-08 16:56:36,46.23799,6.04546,451.6,133,26.1,94,297,89
2024-01-08 16:56:37,46.23802,6.0455,451.8,140,26.5,96,359,101
2024-01-08 16:56:38,46.2381,6.04557,452.0,148,27.0,97,359,101
2024-01-08 16:56:39,46.23814,6.04557,452.1,155,27.1,97,297,89
2024-01-08 16:56:40,46.23824,6.04563,452.5,163,27.1,99,261,85
2024-01-08 16:56:41,46.23828,6.04567,452.7,170,27.0,97,261,85
2024-01-08 16:56:42,46.23832,6.04571,452.9,178,26.9,98,234,83
2024-01-08 16:56:43,46.23836,6.04575,453.1,185,26.8,98,244,85
2024-01-08 16:56:44,46.23844,6.04585,453.5,192,26.6,96,224,81
2024-01-08 16:56:45,46.2385,6.045875,453.7,200,26.4,97,224,81
2024-01-08 16:56:46,46.23853,6.0459,453.8,207,26.3,95,220,80
2024-01-08 16:56:47,46.2386,6.04596,454.1,214,26.1,97,220,80
2024-01-08 16:56:48,46.23867,6.04603,454.4,222,25.9,97,220,80
2024-01-08 16:56:49,46.23871,6.04606,454.6,229,25.8,97,215,79
2024-01-08 16:56:50,46.23878,6.04612,454.9,236,25.6,97,215,79
2024-01-08 16:56:51,46.23882,6.04616,455.1,243,25.5,97,215,79
2024-01-08 16:56:52,46.23886,6.0462,455.3,250,25.4,97,224,81
2024-01-08 16:56:53,46.23891,6.04624,455.6,257,25.2,96,205,77
2024-01-08 16:56:54,46.23899,6.04632,456.0,264,25.0,99,205,77
2024-01-08 16:56:55,46.23901,6.04634,456.1,271,25.0,100,224,81
2024-01-08 16:56:56,46.23906,6.04638,456.3,278,24.9,100,220,80
2024-01-08 16:56:57,46.23915,6.04646,456.7,285,24.8,101,220,80
2024-01-08 16:56:58,46.23919,6.04649,456.9,292,24.7,102,205,77
2024-01-08 16:56:59,46.23923,6.04651,457.0,298,24.6,102,205,77
2024-01-08 16:57:00,46.23931,6.04657,457.3,305,24.5,103,220,80
2024-01-08 16:57:01,46.239365,6.04662,457.5,312,24.4,104,215,79
2024-01-08 16:57:02,46.23939,6.04664,457.5,319,24.4,103,229,82
2024-01-08 16:57:03,46.23947,6.0467,457.7,326,24.4,103,229,82
2024-01-08 16:57:04,46.23951,6.04674,457.8,332,24.5,103,239,84
2024-01-08 16:57:05,46.23956,6.04678,457.9,339,24.5,102,229,82
2024-01-08 16:57:06,46.2396,6.04681,458.0,346,24.5,101,229,82
2024-01-08 16:57:07,46.23968,6.04688,458.1,353,24.4,99,215,79
2024-01-08 16:57:08,46.23973,6.04692,458.2,360,24.4,98,215,79
2024-01-08 16:57:09,46.23978,6.04696,458.3,366,24.3,98,215,79
2024-01-08 16:57:10,46.23982,6.04699,458.3,373,24.2,98,215,79
2024-01-08 16:57:11,46.23986,6.04702,458.4,380,24.2,101,215,79
2024-01-08 16:57:12,46.23995,6.04709,458.5,386,24.1,101,215,79
2024-01-08 16:57:13,46.24,6.04712,458.6,393,24.1,103,215,79
2024-01-08 16:57:14,46.24004,6.04716,458.7,400,24.0,103,206,81
2024-01-08 16:57:15,46.24008,6.0472,458.7,406,23.9,104,206,81
2024-01-08 16:57:16,46.24013,6.04723,458.8,413,23.9,104,206,81
2024-01-08 16:57:18,46.24018,6.04727,458.8,420,24.3,104,206,81
2024-01-08 16:57:18,46.24026,6.04734,458.8,427,24.7,104,206,81
2024-01-08 16:57:19,46.2403,6.04737,458.8,434,25.1,103,203,80
2024-01-08 16:57:20,46.24035,6.04741,458.9,441,25.3,105,187,80
2024-01-08 16:57:21,46.2404,6.04746,458.9,448,25.6,104,187,80
2024-01-08 16:57:22,46.24048,6.04752,458.9,455,25.8,104,187,80
2024-01-08 16:57:23,46.24051,6.04754,458.9,462,26.0,105,187,80
2024-01-08 16:57:24,46.24058,6.04758,458.9,469,26.3,105,187,80
2024-01-08 16:57:25,46.24063,6.04761,458.9,477,26.4,105,183,79
2024-01-08 16:57:26,46.24069,6.04765,458.9,484,26.6,105,183,79
2024-01-08 16:57:27,46.24075,6.0477,458.9,492,26.8,105,183,79
2024-01-08 16:57:28,46.24081,6.04774,458.9,499,26.9,105,187,80
2024-01-08 16:57:29,46.24091,6.0478,458.8,507,27.1,105,183,79
2024-01-08 16:57:30,46.24096,6.04783,458.8,514,27.2,105,183,79
2024-01-08 16:57:31,46.241,6.04787,458.7,522,27.4,105,194,82
2024-01-08 16:57:32,46.24105,6.04792,458.7,529,27.6,105,222,89
2024-01-08 16:57:33,46.24112,6.04797,458.6,537,27.9,105,222,89
2024-01-08 16:57:34,46.24119,6.04802,458.5,545,28.1,104,206,85
2024-01-08 16:57:35,46.24125,6.04807,458.4,553,28.3,105,218,84
2024-01-08 16:57:36,46.24131,6.04811,458.4,561,28.5,105,218,84
2024-01-08 16:57:37,46.24137,6.04815,458.3,569,28.6,105,203,80
2024-01-08 16:57:38,46.24144,6.0482,458.2,577,28.7,105,191,77
2024-01-08 16:57:39,46.2415,6.04826,458.2,585,28.8,105,191,77
2024-01-08 16:57:40,46.24156,6.0483,458.1,593,28.8,105,191,77
2024-01-08 16:57:41,46.24162,6.04835,458.0,601,28.9,103,195,78
2024-01-08 16:57:42,46.24168,6.04839,458.0,609,29.0,103,195,78
2024-01-08 16:57:43,46.24175,6.04843,457.9,617,29.1,103,206,81
2024-01-08 16:57:44,46.24181,6.04848,457.8,625,29.2,103,195,78
2024-01-08 16:57:45,46.24188,6.04853,457.8,633,29.2,102,195,78
2024-01-08 16:57:46,46.24194,6.04857,457.7,641,29.3,103,195,78
2024-01-08 16:57:47,46.242,6.04861,457.6,649,29.4,103,203,80
2024-01-08 16:57:48,46.24212,6.04871,457.4,658,29.5,105,203,80
2024-01-08 16:57:49,46.24218,6.04876,457.3,666,29.5,106,203,80
2024-01-08 16:57:50,46.24223,6.0488,457.3,674,29.6,106,199,79
2024-01-08 16:57:51,46.24229,6.04884,457.3,682,29.6,106,199,79
2024-01-08 16:57:52,46.24235,6.04888,457.2,691,29.7,107,199,79
2024-01-08 16:57:53,46.24241,6.04892,457.2,699,29.7,106,203,80
2024-01-08 16:57:54,46.24246,6.04896,457.2,707,29.8,107,203,80
2024-01-08 16:57:55,46.24258,6.04903,457.2,715,29.8,108,199,79
2024-01-08 16:57:56,46.24263,6.04906,457.2,724,29.9,108,199,79
2024-01-08 16:57:57,46.24268,6.04909,457.3,732,29.9,108,199,79
2024-01-08 16:57:58,46.24274,6.04914,457.3,740,29.9,108,195,78
2024-01-08 16:57:59,46.24285,6.04924,457.3,749,30.0,109,199,79
2024-01-08 16:58:00,46.2429,6.04926,457.4,757,30.0,108,199,79
2024-01-08 16:58:01,46.24296,6.04929,457.4,765,30.0,108,199,79
2024-01-08 16:58:02,46.24303,6.04932,457.4,774,30.0,108,199,79
2024-01-08 16:58:03,46.24309,6.04935,457.5,782,30.1,107,199,79
2024-01-08 16:58:04,46.24315,6.04939,457.5,790,30.1,109,195,78
2024-01-08 16:58:05,46.24326,6.04949,457.5,799,30.1,108,195,78
2024-01-08 16:58:06,46.24331,6.04953,457.5,807,30.1,108,191,77
2024-01-08 16:58:07,46.24337,6.04957,457.6,815,30.1,109,191,77
2024-01-08 16:58:08,46.24343,6.0496,457.6,824,30.0,109,191,77
2024-01-08 16:58:09,46.24352,6.04963,457.6,832,30.1,109,206,81
2024-01-08 16:58:10,46.24356,6.04968,457.7,840,30.1,109,199,79
2024-01-08 16:58:11,46.24366,6.04975,457.8,849,30.1,109,199,79
2024-01-08 16:58:12,46.24373,6.0498,457.8,857,30.1,109,195,78
2024-01-08 16:58:13,46.24378,6.04984,457.9,866,30.1,109,187,76
2024-01-08 16:58:14,46.24383,6.04988,457.9,874,30.1,109,187,76
2024-01-08 16:58:15,46.2439,6.04992,457.9,882,30.1,109,187,76
2024-01-08 16:58:16,46.24396,6.04996,457.9,891,30.0,109,183,75
2024-01-08 16:58:17,46.24401,6.05002,458.0,899,30.0,109,183,75
2024-01-08 16:58:18,46.24411,6.05012,458.0,907,29.9,109,179,74
2024-01-08 16:58:19,46.24417,6.05016,458.0,916,29.9,109,179,74
2024-01-08 16:58:20,46.24422,6.0502,458.0,924,29.8,109,179,74
2024-01-08 16:58:21,46.24428,6.05025,458.0,932,29.8,109,187,76
2024-01-08 16:58:22,46.24433,6.05031,458.0,940,29.8,109,187,76
2024-01-08 16:58:23,46.24439,6.05038,458.0,949,29.8,110,183,75
2024-01-08 16:58:24,46.24445,6.05044,458.0,957,29.8,109,191,77
2024-01-08 16:58:25,46.24451,6.05048,458.0,965,29.8,109,191,77
2024-01-08 16:58:26,46.24457,6.05051,458.0,973,29.8,109,191,77
2024-01-08 16:58:27,46.24463,6.05056,458.1,982,29.9,109,203,80
2024-01-08 16:58:28,46.24474,6.05068,458.2,990,29.9,109,203,80
2024-01-08 16:58:29,46.2448,6.05074,458.2,998,29.9,109,195,78
2024-01-08 16:58:30,46.24487,6.05079,458.3,1007,29.9,110,195,78
2024-01-08 16:58:31,46.24492,6.05085,458.3,1015,29.9,109,187,76
2024-01-08 16:58:32,46.24498,6.05091,458.4,1023,29.9,110,195,78
2024-01-08 16:58:33,46.24503,6.05096,458.5,1032,30.0,110,195,78
2024-01-08 16:58:34,46.24508,6.05102,458.5,1040,30.0,110,191,77
2024-01-08 16:58:35,46.24514,6.05109,458.7,1048,30.0,110,199,79
2024-01-08 16:58:36,46.24519,6.05113,458.8,1057,30.0,110,199,79
2024-01-08 16:58:37,46.24525,6.05119,458.9,1065,30.1,110,226,86
2024-01-08 16:58:38,46.24531,6.05127,459.0,1073,30.2,110,218,84
2024-01-08 16:58:39,46.24537,6.05133,459.0,1082,30.3,110,203,80
2024-01-08 16:58:40,46.24548,6.05143,459.2,1090,30.3,110,203,80
2024-01-08 16:58:41,46.24553,6.05147,459.3,1099,30.3,110,199,79
2024-01-08 16:58:42,46.24558,6.05153,459.4,1107,30.3,110,199,79
2024-01-08 16:58:43,46.24562,6.05158,459.5,1115,30.3,110,195,78
2024-01-08 16:58:44,46.2457,6.05167,459.6,1124,30.3,110,195,78
2024-01-08 16:58:45,46.24575,6.0517,459.6,1132,30.3,111,195,78
2024-01-08 16:58:46,46.24582,6.0518,459.7,1141,30.3,111,203,80
2024-01-08 16:58:47,46.24588,6.05185,459.7,1149,30.3,111,199,79
2024-01-08 16:58:48,46.24593,6.05191,459.7,1158,30.3,111,199,79
2024-01-08 16:58:49,46.24602,6.05201,459.7,1166,30.3,111,195,78
2024-01-08 16:58:50,46.24606,6.05208,459.7,1174,30.3,111,203,80
2024-01-08 16:58:51,46.24611,6.05215,459.7,1183,30.4,111,222,85
2024-01-08 16:58:52,46.24617,6.05222,459.6,1191,30.5,111,222,85
2024-01-08 16:58:53,46.24622,6.05228,459.6,1200,30.7,111,242,90
2024-01-08 16:58:54,46.24627,6.05233,459.5,1208,30.8,111,226,86
2024-01-08 16:58:55,46.24631,6.05239,459.5,1217,30.9,111,226,86
2024-01-08 16:58:56,46.24637,6.05246,459.4,1226,30.9,111,203,80
2024-01-08 16:58:57,46.24644,6.05255,459.3,1234,30.8,111,191,77
2024-01-08 16:58:58,46.2465,6.05263,459.2,1243,30.8,111,191,77
2024-01-08 16:58:59,46.24656,6.05271,459.1,1251,30.7,111,191,77
2024-01-08 16:59:00,46.24662,6.05279,459.1,1260,30.7,111,199,79
2024-01-08 16:59:01,46.24667,6.05287,459.1,1268,30.7,111,199,79
2024-01-08 16:59:02,46.24673,6.05295,459.1,1277,30.7,112,199,79
2024-01-08 16:59:03,46.24678,6.05303,459.1,1285,30.7,112,206,81
2024-01-08 16:59:04,46.24682,6.05311,459.0,1294,30.7,112,206,81
2024-01-08 16:59:05,46.24687,6.05319,459.0,1302,30.7,112,195,78
2024-01-08 16:59:06,46.24692,6.05326,459.0,1311,30.7,112,199,79
2024-01-08 16:59:07,46.24702,6.05336,459.1,1319,30.6,112,199,79
2024-01-08 16:59:08,46.24707,6.05341,459.1,1328,30.6,112,195,78
2024-01-08 16:59:09,46.24712,6.05349,459.2,1336,30.6,112,191,77
2024-01-08 16:59:10,46.2472,6.05357,459.3,1345,30.5,111,191,77
2024-01-08 16:59:11,46.24723,6.05359,459.3,1353,30.6,112,218,84
2024-01-08 16:59:12,46.24729,6.05368,459.4,1362,30.6,112,199,79
2024-01-08 16:59:13,46.24735,6.05377,459.5,1370,30.6,112,199,79
2024-01-08 16:59:14,46.24741,6.05386,459.6,1379,30.6,112,195,78
2024-01-08 16:59:15,46.24747,6.05394,459.7,1387,30.6,113,199,79
2024-01-08 16:59:16,46.24753,6.05399,459.8,1396,30.6,112,199,79
2024-01-08 16:59:17,46.24758,6.05406,459.9,1404,30.5,113,191,77
2024-01-08 16:59:18,46.24763,6.05413,460.1,1413,30.5,113,195,78
2024-01-08 16:59:19,46.24767,6.0542,460.2,1421,30.5,113,195,78
2024-01-08 16:59:20,46.24772,6.05428,460.3,1430,30.5,113,203,80
2024-01-08 16:59:21,46.24781,6.05441,460.5,1438,30.5,113,203,80
2024-01-08 16:59:22,46.24785,6.05447,460.6,1447,30.5,113,195,78
2024-01-08 16:59:23,46.2479,6.05454,460.7,1455,30.6,113,234,88
2024-01-08 16:59:24,46.24794,6.0546,460.8,1464,30.7,113,210,82
2024-01-08 16:59:25,46.24799,6.05467,460.9,1472,30.7,113,210,82
2024-01-08 16:59:26,46.24808,6.0548,461.1,1481,30.7,113,199,79
2024-01-08 16:59:27,46.24813,6.05486,461.2,1489,30.7,113,199,79
2024-01-08 16:59:28,46.24818,6.05492,461.3,1498,30.6,113,191,77
2024-01-08 16:59:29,46.24822,6.05499,461.4,1506,30.6,113,191,77
2024-01-08 16:59:30,46.24827,6.05505,461.6,1515,30.5,113,191,77
2024-01-08 16:59:31,46.24835,6.05517,461.8,1523,30.5,113,191,77
2024-01-08 16:59:32,46.24839,6.05523,461.9,1532,30.5,113,199,79
2024-01-08 16:59:33,46.24844,6.0553,462.0,1540,30.5,113,199,79
2024-01-08 16:59:34,46.24848,6.05536,462.1,1549,30.5,113,203,80
2024-01-08 16:59:35,46.24857,6.05548,462.3,1557,30.5,111,195,78
2024-01-08 16:59:36,46.24861,6.05555,462.4,1566,30.5,113,195,78
2024-01-08 16:59:37,46.24865,6.05561,462.5,1574,30.5,113,199,79
2024-01-08 16:59:38,46.2487,6.05568,462.5,1583,30.5,112,203,80
2024-01-08 16:59:39,46.24878,6.05581,462.7,1591,30.5,113,203,80
2024-01-08 16:59:40,46.24883,6.05587,462.8,1600,30.5,113,199,79
2024-01-08 16:59:41,46.24887,6.05594,462.9,1608,30.5,113,195,78
2024-01-08 16:59:42,46.24891,6.05601,463.0,1616,30.5,113,195,78
2024-01-08 16:59:43,46.24895,6.05608,463.1,1625,30.4,113,191,77
2024-01-08 16:59:44,46.24904,6.05621,463.2,1633,30.4,113,199,79
2024-01-08 16:59:45,46.24908,6.05627,463.3,1642,30.4,113,199,79
2024-01-08 16:59:46,46.24912,6.05634,463.4,1650,30.4,113,195,78
2024-01-08 16:59:47,46.24919,6.05647,463.5,1659,30.4,113,203,80
2024-01-08 16:59:48,46.24923,6.05654,463.5,1667,30.5,113,203,80
2024-01-08 16:59:49,46.24926,6.05662,463.6,1676,30.4,113,195,78
2024-01-08 16:59:50,46.24931,6.05668,463.7,1684,30.4,111,195,78
2024-01-08 16:59:51,46.24935,6.05674,463.7,1693,30.4,113,195,78
2024-01-08 16:59:52,46.24943,6.05687,463.9,1701,30.4,113,191,77
2024-01-08 16:59:53,46.24947,6.05694,464.0,1709,30.4,113,191,77
2024-01-08 16:59:54,46.24951,6.05701,464.2,1718,30.4,112,195,78
2024-01-08 16:59:55,46.24955,6.05707,464.3,1726,30.3,112,195,78
2024-01-08 16:59:56,46.24963,6.0572,464.5,1735,30.3,112,195,78
2024-01-08 16:59:57,46.24967,6.05726,464.7,1743,30.3,112,191,77
2024-01-08 16:59:58,46.2497,6.05733,464.8,1752,30.4,112,230,87
2024-01-08 16:59:59,46.24974,6.05739,465.0,1760,30.5,112,206,81
2024-01-08 17:00:00,46.24977,6.0575,465.2,1769,30.5,112,210,82
2024-01-08 17:00:01,46.2498,6.0576,465.4,1777,30.6,112,210,82
2024-01-08 17:00:02,46.24986,6.05776,465.8,1786,30.6,112,210,82
2024-01-08 17:00:03,46.2499,6.05782,465.9,1794,30.6,112,195,78
2024-01-08 17:00:04,46.24994,6.05789,466.1,1802,30.5,112,187,76
2024-01-08 17:00:05,46.25001,6.05803,466.4,1811,30.5,112,187,76
2024-01-08 17:00:06,46.25005,6.05809,466.6,1819,30.5,112,199,79
2024-01-08 17:00:07,46.25008,6.05815,466.7,1828,30.5,112,203,80
2024-01-08 17:00:08,46.25015,6.05827,467.0,1836,30.5,112,203,80
2024-01-08 17:00:09,46.25019,6.05833,467.2,1845,30.6,112,214,83
2024-01-08 17:00:10,46.25022,6.0584,467.4,1853,30.6,112,206,81
2024-01-08 17:00:11,46.25029,6.05852,467.6,1862,30.6,112,206,81
2024-01-08 17:00:12,46.25032,6.05858,467.7,1870,30.6,112,199,79
2024-01-08 17:00:13,46.25039,6.05871,467.8,1879,30.6,112,195,78
2024-01-08 17:00:14,46.25043,6.05878,467.9,1887,30.5,113,195,78
2024-01-08 17:00:15,46.25046,6.05884,467.9,1896,30.5,112,191,77
2024-01-08 17:00:16,46.25053,6.05897,467.9,1904,30.5,113,191,77
2024-01-08 17:00:17,46.25057,6.05903,467.9,1913,30.4,112,191,77
2024-01-08 17:00:18,46.25061,6.05909,467.9,1921,30.4,113,195,78
2024-01-08 17:00:19,46.25065,6.05916,467.9,1930,30.4,113,187,76
2024-01-08 17:00:20,46.25072,6.0593,467.8,1938,30.3,113,187,76
2024-01-08 17:00:21,46.25077,6.05937,467.8,1946,30.4,113,222,85
2024-01-08 17:00:22,46.25081,6.05944,467.7,1955,30.5,113,203,80
2024-01-08 17:00:23,46.25085,6.05951,467.6,1963,30.5,112,203,80
2024-01-08 17:00:24,46.25089,6.05959,467.6,1972,30.5,112,199,79
2024-01-08 17:00:25,46.25093,6.05967,467.5,1980,30.5,112,199,79
2024-01-08 17:00:26,46.25101,6.05982,467.4,1989,30.5,112,199,79
2024-01-08 17:00:27,46.25106,6.0599,467.4,1997,30.5,111,195,78
2024-01-08 17:00:28,46.2511,6.05997,467.3,2006,30.4,113,195,78
2024-01-08 17:00:29,46.25114,6.06005,467.2,2014,30.4,112,195,78
2024-01-08 17:00:30,46.25119,6.06012,467.2,2023,30.4,112,195,78
2024-01-08 17:00:31,46.25123,6.0602,467.1,2031,30.4,113,203,80
2024-01-08 17:00:32,46.25127,6.06028,467.1,2039,30.4,112,203,80
2024-01-08 17:00:33,46.25131,6.06036,467.0,2048,30.4,112,199,79
2024-01-08 17:00:34,46.25135,6.06044,467.0,2056,30.4,113,199,79
2024-01-08 17:00:35,46.25143,6.06058,466.9,2065,30.4,113,199,79
2024-01-08 17:00:36,46.25148,6.06066,466.9,2073,30.4,113,195,78
2024-01-08 17:00:37,46.25152,6.06074,466.8,2082,30.4,114,199,79
2024-01-08 17:00:38,46.25156,6.06081,466.8,2090,30.4,113,199,79
2024-01-08 17:00:39,46.2516,6.06089,466.8,2099,30.5,114,203,80
2024-01-08 17:00:40,46.25164,6.06097,466.8,2107,30.5,113,218,84
2024-01-08 17:00:41,46.25168,6.06106,466.8,2116,30.6,113,218,84
2024-01-08 17:00:42,46.25172,6.06114,466.8,2124,30.6,113,214,83
2024-01-08 17:00:43,46.25181,6.06128,466.8,2133,30.6,113,199,79
2024-01-08 17:00:44,46.25186,6.06136,466.8,2141,30.6,113,199,79
2024-01-08 17:00:45,46.25191,6.06142,466.8,2150,30.6,113,199,79
2024-01-08 17:00:46,46.25196,6.06147,466.8,2158,30.6,114,206,81
2024-01-08 17:00:47,46.25202,6.06152,466.8,2167,30.7,113,206,81
2024-01-08 17:00:48,46.25208,6.06154,466.8,2175,30.7,113,203,80
2024-01-08 17:00:49,46.25221,6.06156,466.7,2184,30.7,113,206,81
2024-01-08 17:00:50,46.25228,6.06154,466.7,2192,30.7,113,206,81
2024-01-08 17:00:51,46.25234,6.06151,466.6,2201,30.7,113,210,82
2024-01-08 17:00:52,46.2524,6.06148,466.5,2209,30.7,113,206,81
2024-01-08 17:00:53,46.25247,6.06145,466.5,2218,30.7,113,206,81
2024-01-08 17:00:54,46.25253,6.0614,466.4,2226,30.8,114,206,81
2024-01-08 17:00:55,46.25259,6.06135,466.3,2235,30.8,114,206,81
2024-01-08 17:00:56,46.25265,6.06128,466.3,2244,30.8,114,206,81
2024-01-08 17:00:57,46.2527,6.06122,466.2,2252,30.8,115,206,81
2024-01-08 17:00:58,46.2528,6.06108,466.1,2261,30.8,114,203,80
2024-01-08 17:00:59,46.25285,6.06101,466.0,2269,30.8,114,203,80
2024-01-08 17:01:00,46.2529,6.06095,465.9,2278,30.7,114,195,78
2024-01-08 17:01:01,46.25294,6.06088,465.8,2286,30.7,114,195,78
2024-01-08 17:01:02,46.25299,6.06081,465.7,2295,30.7,113,195,78
2024-01-08 17:01:03,46.25303,6.06074,465.6,2303,30.6,113,191,77
2024-01-08 17:01:04,46.25309,6.06067,465.5,2312,30.6,113,195,78
2024-01-08 17:01:05,46.25314,6.0606,465.4,2320,30.6,113,195,78
2024-01-08 17:01:06,46.2532,6.06053,465.3,2329,30.6,113,191,77
2024-01-08 17:01:07,46.25325,6.06046,465.2,2337,30.5,113,191,77
2024-01-08 17:01:08,46.25336,6.06033,465.2,2346,30.5,113,191,77
2024-01-08 17:01:09,46.25341,6.06026,465.1,2354,30.5,113,199,79
2024-01-08 17:01:10,46.25346,6.0602,465.1,2363,30.6,113,226,86
2024-01-08 17:01:11,46.25351,6.06014,465.1,2371,30.7,112,226,86
2024-01-08 17:01:12,46.25359,6.0601,465.1,2380,30.8,112,226,86
2024-01-08 17:01:13,46.25368,6.0601,465.1,2388,30.8,112,218,84
2024-01-08 17:01:14,46.25372,6.06007,465.1,2397,30.9,112,218,84
2024-01-08 17:01:15,46.2538,6.05997,465.1,2405,30.9,112,218,84
2024-01-08 17:01:16,46.25388,6.05991,465.2,2414,30.9,112,210,82
2024-01-08 17:01:17,46.25392,6.05989,465.2,2423,31.0,112,210,82
2024-01-08 17:01:18,46.25402,6.05986,465.2,2431,31.0,112,214,83
2024-01-08 17:01:19,46.25408,6.05988,465.3,2440,31.0,112,214,83
2024-01-08 17:01:20,46.25412,6.05998,465.2,2449,31.1,112,230,87
2024-01-08 17:01:21,46.25411,6.06009,465.1,2457,31.2,112,230,87
2024-01-08 17:01:22,46.25413,6.06019,465.1,2466,31.2,112,222,85
2024-01-08 17:01:23,46.25414,6.06035,465.1,2475,31.3,113,218,84
2024-01-08 17:01:24,46.25414,6.06043,465.2,2483,31.3,113,218,84
2024-01-08 17:01:25,46.25415,6.06052,465.2,2492,31.3,113,222,85
2024-01-08 17:01:26,46.25417,6.06068,465.3,2501,31.3,113,218,84
2024-01-08 17:01:27,46.25417,6.06076,465.3,2509,31.4,114,218,84
2024-01-08 17:01:28,46.25418,6.06084,465.4,2518,31.4,114,214,83
2024-01-08 17:01:29,46.25419,6.06099,465.4,2527,31.4,114,206,81
2024-01-08 17:01:30,46.2542,6.06107,465.5,2536,31.3,114,206,81
2024-01-08 17:01:31,46.25421,6.06123,465.6,2544,31.3,113,206,81
2024-01-08 17:01:32,46.25422,6.06131,465.6,2553,31.3,113,206,81
2024-01-08 17:01:33,46.25423,6.06139,465.7,2562,31.2,113,203,80
2024-01-08 17:01:34,46.25424,6.06148,465.8,2570,31.2,113,203,80
2024-01-08 17:01:35,46.25426,6.06167,465.9,2579,31.2,113,206,81
2024-01-08 17:01:36,46.25428,6.06175,466.0,2588,31.2,113,206,81
2024-01-08 17:01:37,46.25428,6.06183,466.0,2596,31.2,113,206,81
2024-01-08 17:01:38,46.25425,6.062,466.1,2605,31.1,113,203,80
2024-01-08 17:01:39,46.25424,6.06208,466.2,2614,31.1,113,203,80
2024-01-08 17:01:40,46.25423,6.06217,466.3,2622,31.1,113,203,80
2024-01-08 17:01:41,46.2542,6.06234,466.6,2631,31.1,113,214,83
2024-01-08 17:01:42,46.25418,6.06242,466.7,2639,31.2,112,234,88
2024-01-08 17:01:43,46.25416,6.0625,466.8,2648,31.3,113,234,88
2024-01-08 17:01:44,46.25412,6.06264,467.1,2657,31.4,113,238,89
2024-01-08 17:01:45,46.25412,6.06271,467.2,2666,31.5,113,230,87
2024-01-08 17:01:46,46.25414,6.06288,467.6,2674,31.5,113,222,85
2024-01-08 17:01:47,46.25416,6.06296,467.8,2683,31.5,114,222,85
2024-01-08 17:01:48,46.25418,6.06303,467.9,2692,31.5,113,210,82
2024-01-08 17:01:49,46.25424,6.06319,468.1,2701,31.5,113,206,81
2024-01-08 17:01:50,46.25427,6.06326,468.2,2709,31.4,113,206,81
2024-01-08 17:01:51,46.2543,6.06334,468.3,2718,31.4,113,203,80
2024-01-08 17:01:52,46.25433,6.06342,468.4,2727,31.4,114,206,81
2024-01-08 17:01:53,46.2544,6.06355,468.4,2736,31.3,114,206,81
2024-01-08 17:01:54,46.25443,6.06363,468.5,2744,31.3,114,206,81
2024-01-08 17:01:55,46.25447,6.0637,468.5,2753,31.3,114,203,80
2024-01-08 17:01:56,46.25452,6.06387,468.6,2762,31.3,114,203,80
2024-01-08 17:01:57,46.25454,6.06395,468.7,2770,31.2,114,199,79
2024-01-08 17:01:58,46.25455,6.06403,468.7,2779,31.2,112,218,84
2024-01-08 17:01:59,46.25457,6.0642,468.8,2788,31.3,114,218,84
2024-01-08 17:02:00,46.25458,6.06429,468.8,2796,31.3,114,218,84
2024-01-08 17:02:01,46.25459,6.06438,468.9,2805,31.3,114,203,80
2024-01-08 17:02:02,46.2546,6.06448,468.9,2814,31.2,114,203,80
2024-01-08 17:02:03,46.25461,6.06456,469.0,2822,31.2,114,203,80
2024-01-08 17:02:04,46.25463,6.06473,469.2,2831,31.1,114,195,78
2024-01-08 17:02:05,46.25465,6.06485,469.3,2840,31.1,114,195,78
